userName,at,content
Asew Lajah,2024-10-03 15:51:38,Game banyak bocil sumpah co 5 game isinya semua bocil gaje
Rahmat Rianto,2024-10-03 15:47:03,Game edan ngelag mulu gk bisa dikasih lancar segame doang pun tencent
yuuunieq yuuunieq,2024-10-03 15:44:29,Game nya sangat sangat burik bahkan melebihi ngep ngep
Iky Gg,2024-10-03 15:42:54,untuk HoK ku kasih bintang 4 dulu yaa
Dedi Setiawan,2024-10-03 15:34:28,woy china bener dulu buat game ya x di kasih losetreak trus abis season dasar binatang yg buat
Raden Azka,2024-10-03 15:32:13,"knp setelah update pingnya jd ga sabil?, gara"" ping yg engga stabil, udh illang 5 bintang + kena report player lain, pdhl kecepatan wifi stabil di 35 MBps, tolong berikan update lanjutan agar ping lbh stabil"
Dimas Gg1523,2024-10-03 15:30:34,Kebanyakan bot 35game isi bot semua push rank win serasa lawan para bocil
Abi Akbar,2024-10-03 15:22:22,Jujur saya ingin bilang kalo game ini banyak dark sistem atau player yang sengaja main ga bener biar mereka puas tolonglah perbaiki sistem matchmakingnya
Abdurahman Ayip,2024-10-03 15:20:52,"GAME AMPAS , MENDING UINSTALL AJA NIH GAME, KENA REPORT LANGSUNG GK BSA MAIN APA"" MWNDING UNINSTALL AJA NIH GAME , JIKA SENGAJA MELAKUKAN FEED OK LAH DI REPORT, GAME AMPAS REPUTASI 76 GK BSA NGAPA NGAPAIN, MENDING LANGSUNG UNINSTALL, MENDING MAIN ML , GAME TAII"
Faiz Fajar Nur Achnaf,2024-10-03 15:13:09,pertengahan game selalu nge lag ping merah login ulang malah gk bisa
Rahayu 2021,2024-10-03 15:04:50,Meniru mlbb geme buruk
Dyandra Novellio Maymarna,2024-10-03 15:03:48,BENERIN MATCH MAKING NYA
Neni Wahyuni,2024-10-03 14:59:52,"Setelah update ko kualitasnya malah menurun . Harus download data baru, tapi malah ga bisa terus buat donloadnya Padahal data seluler saya aktif + pake wifi juga di rumah, tapi kenapa pas mau donload data malah ga bisa terus"
Alex Alex,2024-10-03 14:54:12,Ok
kigendeng larang,2024-10-03 14:52:39,🗿
Largepupu Ku,2024-10-03 14:48:01,"Ni game ga adil kita berkontribusi banyak dalam pertempuran kok bisa2 direport kena mines reputasi, pdhl ada yg feeder di report kok gdk masalah kayak tutup mata, sedangkan gw kill bnyk assist juga mayan kok bisa kena report njirr, klo lama2 kayak gini MAKIN SEPIII NI GAME, masih mending AOV gw atau ngga ml"
Riff,2024-10-03 14:46:53,"Parah dark system nya, udah level global"
Sugeng Riyadi Angga,2024-10-03 14:44:28,👍🏻🥰🥰🤗😎
Novi Puspitasari,2024-10-03 14:44:22,Bagusan game sebelah honor of kings jelek💩
Bryan Alvez,2024-10-03 14:43:27,"Tolong tambahkan fitur transfer data seperti game sebelah biar memudahkan kita dalam hal sharing"" data bersama teman"
Satrio Utomo,2024-10-03 14:41:55,Game taiiiii
Rangga Pangestu,2024-10-03 14:39:34,"Sistem penilaian nya sangat gak masuk akal , saya yang kill lebih banyak sama rekan tim yg kill nya sedikit dan matinya lebih banyak , nilainya bagus yg kill sedikit dan matinya lebih banyak ,"
Dhio Putra,2024-10-03 14:37:18,Kebanyakan bot and dark sistem tolong klo ngasih tim yg bener
Erwinda eka Ariskii,2024-10-03 14:36:39,Banyak jebolan darksistem monton
Albert gabut,2024-10-03 14:21:35,game ga jelas tiba2 gerak sendiri
Modesta,2024-10-03 14:20:03,Nih game Napa dah giliran mau naik ranknya malah di kasih tim bot semua
Feroza Madani,2024-10-03 14:18:16,Game dark system
Opo a3s,2024-10-03 14:13:53,MB Nya Kalok bisa dikurangi aplah Daya Hp Kentang Kek Punya Saya
Revalino Sebastian,2024-10-03 14:04:47,"Tolong perbaiki sistemnya,banyak bug salah satunya setelah dw semua tiba tiba error dan saat login gabisa"
Raihan Fathir,2024-10-03 13:57:57,"banyak bug+dark system game sepi, kasih gua diamond gua ramein nih game di indo"
Sulthan Abdullah,2024-10-03 13:57:39,game sepi
Nyoman Sutedja,2024-10-03 13:55:53,Mau nyoba game sapa tau lebih bagus
Bobo Gogo68,2024-10-03 13:49:51,Jangan game burik 8bit
Saya Gila,2024-10-03 13:45:17,Ahirnya aku bisa dianggap di game ini
Dewi wulandari_dv,2024-10-03 13:43:51,Match making jelek banget.. semenjak reset dapat tim ampas mulu
Anisa dwi official,2024-10-03 13:38:13,"Min tolong lah perbaiki Ini sehabis update sering lag patah² pas main, bikin kalah war Nyusahin serius awal nya mah enak2 aja kok makin menjadi Di awal game gua udh nge frame ga bisa gerak sama sekali jungle musuh auto seneng lah ngerusuh jungle ku, ujungnya berdiam diri malah gw yg kena pelanggaran, dan nge feedder Jujur gua kecewa sama hok yg sekarang Pdhl gua suka bgt main nin nya"
Tiara Khoirun nissa,2024-10-03 13:38:01,Min knp ya pas udh update jadi banyak bug
Achmad Malik Ibrahim,2024-10-03 13:26:03,"Terlalu kaku, membutuhkan improve di animasi karakter. Aku ingin seperti AOV yang Smooth!"
Juliansah Raja,2024-10-03 13:16:08,Game nya bagus tapi gk usah di reting soal nya pas gw coma ni game kenapa ping nya selalu turun padahal wifi gw gk lemottt
Ratih Purnama sari,2024-10-03 13:09:03,Bagus
Sugiyono (Jasuke),2024-10-03 13:05:55,"Masak iya sih mau main harus update setiap saat, kan makin banyak ngabisin room, mana gak bisa main kalo gak upgrade parah nih game..... Apa gak bisa tanpa update?"
Orang LUAR,2024-10-03 13:05:18,Plagiat
Kadek Pasek Octa,2024-10-03 13:02:12,Keluhan dari game ini makin banyak bug dalam game nya
Alfa Aji,2024-10-03 13:00:58,"Matchnya ga imbang dapat tim bot plus troll gimana mau naik rank kalo begini caranya, padahal awal main ini game jarang dapet yang namanya tim seperti itu Tolong developer di perbaiki"
Ardian Pramudya,2024-10-03 13:00:47,Jangan adakan lagi event lgbt dan gamenya leg parah asli
main game ff.ml.,2024-10-03 12:58:26,HokBug HokBug makin hari makin banyak Bug
DEVILIONOXD,2024-10-03 12:52:55,"Game Gajelas, Jangan Download Game Ini"
kevin revandra,2024-10-03 12:50:27,Knapa ketemu cheater Mulu si Pas main sinyal baik baik aja eh langsung lag banget lama banget sampe kena hukum sistem tuh gimana tim ngetroll malah yang kena hukuman aku saja malah mereka baik baik saja si
Bapak Yesus,2024-10-03 12:47:23,Nice
Yog's TV,2024-10-03 12:42:58,pas update jaringannya jadi jelek di HP Realmi 10pro. btw ga ada fitur ngasih tau jaringannya ke team apa? kalo ada kenapa ga kayak ML sih ngasih taunya tinggal tekan jaringannya doang.
Kiano Ibrahim,2024-10-03 12:39:43,Jaga
Alloys Micleo,2024-10-03 12:30:05,Terima kasih telah mengkhianati kami dengan memasukkan bot (komputer) di dalam tim! Sekarang saya nyatakan Honor of King sama busuknya dengan Mobile Legend! Jadi kalau kalian mau main game moba silahkan pilih mana aja yang kalian suka
Kiri Suna,2024-10-03 12:24:06,Klo serv rame pemain Sering lag dan freeze dpt hukuman lagi.. lama2 males main klo ky gini
Timothy Tandira,2024-10-03 12:18:29,Sindir teros kasi Hero dan skin gratis cuma modus
21-0112_M Khairil Abdis syakur,2024-10-03 12:14:27,"Game babi, random ketemu teman ngak bisa main terus"
Evan Dwi,2024-10-03 12:06:56,"Giliran main game lain ngga ngelag, tapi kalo main nih game mesti di in gamenya ngelag parah sinyalnya, tolong game di perbaiki sinyalnya developer🙏🙏🙏"
Zzzzdf002 Zzzzdf004,2024-10-03 12:03:31,ini geam gelek banget di mirip mirip sama ml ini honor gelek sekin dan terapi nya burik wkkwkwkwkwkwk
stevenli aguw,2024-10-03 11:56:09,Lane aku farmlane Aku di troll 2 orang kok kenapa saya yg di hukum ?? Fair lah dalam memeriksa game.... Aku pake luban Aku di tinggal di farm lane sendirian sedangkan si tank nge carry Erin yg main di classlane.... Kok aku yg di hukum 😱 Susah kalo gini... Sorry yah biar bintang yg bicara 🙃
Alpa Novaldi,2024-10-03 11:56:07,"DARKSISTEM NYA LEBIH PARAH DARI GAME SEBELAH, WR GW CUMAN 38.4%"
Acill Cil,2024-10-03 11:54:26,apa artinya ada pemilihan line hero ujung²nya line kita tetap di curi sama aja kayak ML
Ujli Maulana,2024-10-03 11:50:42,Gimana si makin gsk jelas data udah terunduh semua tapi tampilan masih telur game aneh
Anne Yunivita,2024-10-03 11:48:26,Niru niru ml gakbisa di terima
Koko iin,2024-10-03 11:45:38,kasih bintang 5....tetapi kok hero nya bulet2 ya.sudah di upgrade masi juga ga bisa
Mr. Pebb,2024-10-03 11:42:25,Solo rank di kasih tim beban terus. Match yang busuk 7x lose streak. Jaringan normal suka leg tiba-tiba.
AEP ASROFFUDIN,2024-10-03 11:41:24,Permainan yg seimbang dan grapik nya juga ok jaringan juga lancar
Ade Nuri,2024-10-03 11:41:17,Game lya woi tiktok
Yani Ariyani,2024-10-03 11:29:46,Bagus sekali
mocchie gt,2024-10-03 11:26:51,IDIOT PUBLIC MAKE ME LOSESTREAK MAKE THE MATCH MAKING GOOD ENOUGH TO PLAY LAH
Gun Gun,2024-10-03 11:22:20,"Banyak boot dan darksistem,lawan tidak sepadan.dan setelah update ..jadi susah maen...kadang sinyal susah ..padahal pake wifi...hape juga mendukung. .."
Askara Putra Al Fathir,2024-10-03 11:18:21,"Woi anjeng. terlalu banyak dark sistem, waktu kembali ke base (recall) lama banget bisa sampe setahun, hero terlalu banyak yang Overpower (Op). Dah itu aja bagiku anjeng Intinya MLBB sedikit lebih better dari pada HoK"
Andreas Devta,2024-10-03 11:18:05,Keren sih soalnya bisa mode offline 😍🥰😘
Riyan Handayani,2024-10-03 11:16:14,"Menurut gua bagus"" aja si,mlh skrg smnjk update jadi ringan dah,gak kek dlu"" agak berat skrg ke ringan"
sania,2024-10-03 11:13:35,aku suka bgtt tapi aku saranin buat kata² agk laen
Gajah Mungkur,2024-10-03 11:10:11,Udah saat main ngeleg iklan nya nyinggung MLBB GAK SUKA GW MAIN GAME INI
Muhamad Nur Iswandi,2024-10-03 11:08:42,Banyak Bug Minnnnnnn
andrianto tahun,2024-10-03 11:07:13,rrrereee
Nur Yanto,2024-10-03 11:06:42,Analog arah apa tidak kurang bawah mau mundur ja susah Sering lag hero tidak mau bergerak
Haikal Adalah,2024-10-03 11:05:46,Boong soal skin gartis nya gakboleh gitu boong cih cih
Hadi Dirin,2024-10-03 10:57:03,ada Y tidak keseimbangan dalam mact jadi tolong juga ada bug Y juga ngeselin dikit mohon tolong di perbaiki Y hok
Surya Ramadan ak2,2024-10-03 10:55:06,Hapus aja player Filipina di global beban semua
Muh,2024-10-03 10:53:42,Hadeh masa gua dapat tim yang afk mulu malas main jadinya
Rika Adinata,2024-10-03 10:52:01,Game ini bagus favorit banget
Hendri Awan,2024-10-03 10:48:46,"Game dengan matchmaking yang membuat para player stress, dimana terang terangan memberikan tim bot atau para player yang dibawah skill sesuai dengan pangkat rank nya, saya jamin ini game bakal jadi dead game kedepannya jika terus seperti ini"
Wisnu H,2024-10-03 10:48:14,"Bug tulisan kotak"" Di in game Ganggu main gak enak di liat"
Valentino Jalung14,2024-10-03 10:47:41,"game sampah banyak bot,developernya hanya memikirkan keuntungan pribadi daripada sistem matching sampah, tutup aja ni game"
Indonesia geming,2024-10-03 10:45:03,mobile legends is king!!
Riendra Rifqi Santoso,2024-10-03 10:35:49,Season baru matchmaking tambah ancur. Setim sama player bego semua. Dark sistem lama lama kaya game sebelah.
Geisha Echa,2024-10-03 10:32:10,Game ini sangat bagusss
dy sco,2024-10-03 10:29:53,Game tytyt EMG terbaekk
Muhammad Sebriadi,2024-10-03 10:26:29,"Setelah update kok banyak bug , in game ga ada bayangan lg padahal sebelum nya ada , kalo liat skin tiba tiba dark screen , tolong di perbaiki secepat nya"
edy susanto,2024-10-03 10:22:39,Game error jangan d download... Hancur.... Parah....
Zulkifli Akbar,2024-10-03 10:15:29,"saya memiliki masalah saat download data, download nya lancar, tapi selalu ngestuck saat menginstal resource nya, alhasil saya main saya main karakternya jadi bulet bulet ngga keliatan"
Eko Devil,2024-10-03 10:11:18,temn tim dan musuh tim endk sebanding masak dapat tim drak sistem sedangkan musuh op parah
Angel Lovely,2024-10-03 10:11:12,"seruu abissss, cuma suka loading lamaa dan kita suka kena serang sendiri padahal kita ga ngapa ngapain, tapiii seruu banget! Yang perlu diperbaiki cuma bug nya aja kokk!"
Zainul Arifin,2024-10-03 10:01:40,Tolong hero athena di nerf dong
hancock loly,2024-10-03 09:55:15,Sdh download 100% tapi gk selesai² begitu main heronya gk keliahatan game gak jelas
Robi Muzaki,2024-10-03 09:52:39,Hero ny op op cuy seru bantai bantau
Andre 123,2024-10-03 09:51:43,Perbaiki masalah tim ga seimbang jangan bagi bagi skin mulu
Mhia Agistin,2024-10-03 09:46:30,"BERAT MB NYA GEDE BGT ANJER, GA KY ML, CMN 100 MB"
ZENOS GM,2024-10-03 09:44:27,Ini gem terlalu gila dh bnyak drak sistem nya terlalu bnyak. ngepaus satu hari full cuman naik 1 bintang buang² waktu klau win kita harus partian gak semua org punya partian. Untuk gem ni aku dah capek di troll jdi memutuskan untuk pensi benar kata teman ku lagi bagus ml dari padah hok ni karna drak sistem nya terlalu Gilak . Ada kendalanya yaitu tup up murah spen gak dapat² Sma aj klau gak dapat banyak juga ngeluarin uang. Untuk depoler hok global mungkin masih bagus server China 🤔
Syahrifal Lutfiamrril,2024-10-03 09:43:32,"Game nya bagus walau nyontek ml, disini dark sistemnya dikit gak kaya ml banyak dark sistem semoga moonton baca🤫🧏‍♂️"
M Sukri,2024-10-03 09:38:21,Bagus 😆☺️
Lusti Yani,2024-10-03 09:36:03,Lumayan
Rehan Aja,2024-10-03 09:34:22,banyak bot
KILLER zy,2024-10-03 09:33:17,"GAME T*OLOOOOLLL. GAADA FITUR CUSTOMER SERVICE. BAJJJINNGAN EMANG, GIMANA HUBUNGIN CSNYA KONTTTTTL."
reddy redollYT,2024-10-03 09:28:37,Ban akun karena alasan ga jelas.
Naila Sweet,2024-10-03 09:26:13,Seruuuuu
Rezki Nur ramadhan,2024-10-03 09:24:27,Jom login Hok Mog 😹
Ardy Ardy,2024-10-03 09:21:31,Penipu dan peniru😡🤬
Heni Herawati,2024-10-03 09:19:56,game ini tidak bisa buat aku mvp atau vip
Tarmidi Lamun,2024-10-03 09:19:10,"asik game nya, banyakin lagi gratisan skin nya😂"
Rizky Ardiansyah,2024-10-03 09:10:31,"Good hampir sama dalam permainan nya ada yg beda dari map kaya dota/LOL, ciptaan AU selain mobile legends"
Chen Malik,2024-10-03 09:05:37,Bagus banget
M Anjar Santika,2024-10-03 09:01:56,"Dark system masih banyak sistem pick nya ga masuk akal,pasti abis menang langsung dapet tim isi nya yang MMR nya di bawah rata2, gimana ini kebijakan nya,mau naik GM juga susah amat."
Heero Rzl,2024-10-03 08:59:08,Nice!! Good Game
Olis Kadir,2024-10-03 08:57:29,ALFATIL
Nawawi,2024-10-03 08:57:12,Game ini bagus tapi jelek🤢🤢
I. GB Galang,2024-10-03 08:54:40,Tolong dong pihak Hok. masa gua laporin orang yg toxic. Malah gua yang kena sanksi
Iday Hidayat,2024-10-03 08:45:43,"Mantap gamenya, tapi tolong upgrade nama"" Hero nya supaya tidak ke Cina cina an"
Nastiah Nastiah,2024-10-03 08:29:07,game nya seru tapi lawannya agak susah.tolong musuh nya di agak bot gotu ya
Avataradas das,2024-10-03 08:26:58,Game jelek lebih bagus mlbb
Ruffy Taro,2024-10-03 08:26:15,Tidak bisa mnginstal file terdowload padahal memori hp masih banyak
Hamizan,2024-10-03 08:17:55,Draksistem nya gak ngotak banget soalnya udah main serius malah di kasih tim yang bot bot gak lu Mayan gak kusain
Mann ID,2024-10-03 08:17:36,"Season sekarang sama yang dulu lebih seru dulu, dulu mh bisa 120fps sekarang mah tergantung perangkat itu aja she awal rilis seneng banget pas balik ke game cek grafik gak bisa 120fps terus perubahan audio makin hd suara eliminasi Hero belom di update kritik untuk deff tolong kalo mau update jangan mulai dari grafik mending audio dulu atau bug lainya masalah grafik bisa di optimalkan dengan update selanjutnya"
Iis Susanti01,2024-10-03 08:16:56,game nya titit
attar syah reza,2024-10-03 08:16:06,"Game mantap, tambahin event skin gratis lagi, yang nge bacot nge lag pas war, ganti hp sana"
Zaka Alfakih,2024-10-03 08:10:07,Jelek ampas huu hapus aja game ini gajelas jelekkk
Reza Galih,2024-10-03 08:09:04,"Perbaiki soal jaringan , kenapa ketika memakai jaringan WiFi selalu terjadi lag. Sedangan saat memakai data seluler tidak pernah terjadi lag/high ping."
Anton _,2024-10-03 08:07:57,Keren
Aruna Una,2024-10-03 08:04:05,Tolong akun saya hilang
Hidayat Dayat,2024-10-03 07:59:40,Halo developer salam hangat dari player mau nanya dong min update kali ini kok banyak kali ya boros data ga kayak kemaren mana Hero nya bulat bulat lagi 🗿 untuk lobi nya bagus lah tapi bug pencarian masi ada Lo min kayak gw main di mode normal 5v5 nah seringkali pas siap match ga masuk ke riwayat pertandingan terus ga ada lagi penghitungan siap pertandingan yang anehnya lagi tim gw full bot sama musuh nya juga bot Lo 😔 diperbaiki ya min makasih 🥰kali ini bintang 5 min😘
Riski Hermawan,2024-10-03 07:51:55,Game nya bagus tapi jika downdload data GB nya gede banget beda sama MB Aplilasinya tolong dikurangi.
Hei Hatchy,2024-10-03 07:51:01,Film india
Fitrah Ramadhan,2024-10-03 07:49:48,"Gamenya bagus, dan plis tambahkan skin yg sudah punya di mode offline"
Sabar Bar,2024-10-03 07:41:54,game bodoh..sudah copy mobile lagend..playernya bodoh semuanya
Hasim Kipuw,2024-10-03 07:41:50,Match making aneh saya bermain solo tetapi selalu bertemu lawan yg bermain 5
Muhammad Alif,2024-10-03 07:37:32,"Ini gimana sih ko semua kode GC bisa di gunakan GC ada hadiah 1 pun aku dapet n kasih hadiah y ko separoh""sih GC susuai dengan kasih y"
maulana rizqan,2024-10-03 07:37:25,bagus
Ricky Junior,2024-10-03 07:15:37,Sangat bagus di HP ram 12 tolong hero lebih baru dan koin skin gratis
Diaz Rhiftian,2024-10-03 07:09:11,"HOK game tolol, ngasih tima kayak manusia"
Zenzu R,2024-10-03 07:08:02,Error psda login facebook
Alip Coy,2024-10-03 07:07:57,Gue dukung gem ini karna gem sebelah pelayer nya kaya dajal semangat HOK gue dukung banget
Ari Yanti,2024-10-03 07:07:56,Plagiatt
BANGDAI BANGDAI,2024-10-03 06:57:41,Harga dan
Laura Aisya,2024-10-03 06:51:27,😤😤
Safwan Said,2024-10-03 06:51:19,Game nya ikutin mobile legend 😡
Kunakune,2024-10-03 06:48:05,"SISTEM MATCHNYA NGGA SEPADAN. DIKASIH TIM MUSUH YG GG SEMUA, AWAL SEASON SDH DIKASI TIM GWENCANA, LS 10X. NGGA MODE SANTAI, MODE RANK, SAMA AJ!"
Purple Queen,2024-10-03 06:41:34,game ini bagus Skali dan juga skinnya ada yg gratis oh y dan juga skin lainnya juga bisa pakek Vocer atau koin juga jadi KLO vocer kalian atau yg biru di samping koin itu klen GK ada atau 0 kalian juga bisa pakai koinnya lho KLO koin klen cukup y game ini aku kasih bintang 5 dan juga kalo lebih enak itu berlima atau party guys sama temen² klen ya dah ya segini aja rate ku makasih untk game ini yg sangat bagus
Muhammad Nabil Fikri,2024-10-03 06:39:26,Honor of bot
IZUP,2024-10-03 06:32:51,Game sampahhh
Nicko Yuwono,2024-10-03 06:27:11,"Matchmaking so bad, with the increase of players.. Couldnt do solo rank.. Always matches up with trolling players"
LALU.HAIRUL ANWAR,2024-10-03 06:26:10,yang bener lah ngk bisa atur diri sama sinyal nih game
icHi Official,2024-10-03 06:21:03,Game kok banyak BUG nya
Oppo A37f,2024-10-03 06:08:23,😃😃
Arno Mbedet,2024-10-03 05:49:37,permainan apa ini .sinyal ful og ngelag trs.hero gak bisa gerak akirnya kena hukuman..aqirnya kalah trs turun bintang..klo niat buat gaem itu yg sportif..jangn ingin menang sndri..
Elsdi Gustian,2024-10-03 05:45:54,"My dear Tencent ♥️, I hope that perhaps, you can add some Europe, japan, and other region hero, so I can more enjoying this game, that's all from me. ♥️♥️♥️♥️♥️"
Sugianto and Family,2024-10-03 05:43:43,Game niru ml burik 0/10
abu kamila,2024-10-03 05:30:30,Game ini seru bangett kalian wajib coba sekarang 😘😘😚😚😁😁
Sardi Dika,2024-10-03 05:28:05,Terima kasih karna udah benerin bug yang itu semoga sukses selalu
Erdani Bin Rebo,2024-10-03 05:17:03,Hebat!
untung. ngapak,2024-10-03 05:13:50,Game GK jelas setiap war lawan ya GK jelas
gregorius lie hamdali,2024-10-03 05:03:22,"Game ini bagus, balas aku dong level infinite"
Izza Alvian B,2024-10-03 04:52:12,Masih seru mobile legends hehehe
Aisyah tzy,2024-10-03 04:48:22,Sangat seru dan menyenangkan
Aldizar Aldizarr,2024-10-03 04:45:58,"bintang pul untuk kalian,kalau gak bagus jangan Salakan aku ngurangin bintang nya nntik"
Dhany Suryawan,2024-10-03 04:24:38,"COBA TOLONG INI GAME MOBA BUKAN GAME FPS SEPERTI PUBGM, MASA GAME MOBA FPS BISA DROP JADI 20 MALAH SAMAPE 0 PADAHAL SETTINGAN RATA KIRI. MASIH MENDING GAME SEBELAH KLO KEK GINI, GAME SEBELAH NGA ADA TUH FPS DROP."
Gaa,2024-10-03 04:21:01,Lumayan yang penting bagus kok pas gua coba karakter yang bagus banget coy 😑
Elrasyid,2024-10-03 04:19:47,"TIM HOK, NI SOAL PENYESUAIAN MATCHKING NYA GIMANA SIH. GW 10 KALI MVP KALAH, GA DIKASIH TIM WARAS. BENERIN LAH. MENDING MAEN MOBILE LEGEND GW KALO GINI TERUS"
Gskaba Jsvsoab,2024-10-03 04:14:16,"Lu tau game sampah? Ya game sampah ini, match making kacau, player nya kacau, kalau global isinya player kek gini gw yakin ga nyampe setahun ini game mati, mending lu bikin per negara aja servernya, sampah bet playernya, terutama malay+nama Chinese, itu player paling sampah, cepet dead game ya"
Ilham Najwi,2024-10-03 04:08:32,"Biar saya beri Tau satuhal penting dan cukup mahal kalau HOK mau Bersaing dengn MLBB, selain beberapa Hal lain,setidakny ada satu sektor yang cukup krusial ya itu Sektor Device mid range Dan entry level yang menjadi Salah satu kekuatan ML.dibanding MLBB, Hok itu Masih berat Dan Seeing Frame drop didua sektor tadi yang nota benenya Pengguna did Indo mayoritas adalah dua Device tadi, Dan manjadi penyebab PUBGM kehilangan banyak pemainnya. Kita lihat nanti apakah mental yak AOV/LOL? Patut dilihat"
Decky Abil,2024-10-03 03:59:27,Kalo bisa sistem cari player nya jgn pada noob
Aditya Wardhana,2024-10-03 03:59:20,Gem nya bagus
Bero Kirmanto,2024-10-03 03:56:53,"AKU KURANG SUKA DENGAN GAME INI karna bikin lag banyak banget bug yg ganggu aku nyesel , game ini juga meniru salah satu game yaitu mobile legends,"
Kurenai Kai,2024-10-03 03:47:58,Gameplay menarik dan kualitas yang baik sangat memuaskan
baimhasna2024,2024-10-03 03:42:18,Hemm agak lama dan tidak mudah untuk dilakukan namun ku menjadi lebih baik lagi jika aku memainkan permainan ini.
Aeny Arnall,2024-10-03 03:36:14,game nya bagus trus dark sistem nya juga sedikit ketimbang game sebelah
Jembod lodon,2024-10-03 03:35:53,"Game bagus saya sangat suka tolong Hero kui di revamp biar kaya grakk aov soalnya hero kui kalo skill satu ke harus ada muter² segala kan jadi ketauan. oiyaa sekalian kasih skin gratis terus biar gua betah di game ini, soalnya gua player baru pindahan dari moba aov adek luu..dah sih itu aja terimakasih"
Ayu Dipta,2024-10-03 03:33:14,"Bagusnya gak maen maen nih, cuma ada beberapa bug aja contohnya keluar sendiri dari apk atau yang lain lain tapi ga apa sih bagus banget intinyaaa!"
Feitan Morrow,2024-10-03 03:29:09,Lu main hoek di jamin betah karna apa? Karna tempes Dragon telah tiba pertarungan terakhir di mulai
kancut kunti,2024-10-03 03:19:30,Game sepi mending hapus aja dari playstore !!!
Timoty Indonesia,2024-10-03 03:18:56,sudah mantap tapi ada sedikit kendala dengan bug tulisan di dlam game yg tiba2 seperti di blur/sensor jadi mohon agar segera di tanggapi oleh developer karena ini tentang kenyamanan bermain sya ingin liat HOK berkembang di Indo
erfan efendi,2024-10-03 03:04:56,"agak laen ni game,update dikit suruh download semua data ulang kan anjim banget,mana bot buanyak, terlebih masih banyak creator² yang suntik views untuk dapet token, terus dijual dalam bentuk gift skin yang harganya diluar dari harga asli di game tersebut,kalau seperti itu tidak dibatesin orang² yang seriusan topup jadi ngerasa rugi,gaada spesial² nya, mana sepi banyak bot pula,aku awal² ngerating b5 ya karna suka aja,tapi pas tau kaya gini jadi gedeg atiku"
C Dava octavian,2024-10-03 03:03:24,Saran saya sistem pemilihan hero yang versatile sama sistem pemilihan dua role hero dihapus
Wahyu Atthoriq,2024-10-03 03:01:49,"Game taik emang skill champ gak jelas, hero baru di bikin op terus, tolol semua game cina meta gak jelas"
Uzumaki Isa,2024-10-03 02:55:47,Saat memulai permainan tombol hilang dan sinyal merah padahal jaringan lancar
Faqih Farid206,2024-10-03 02:52:08,"Baguss, Seruuuuuuuuuuuu"
Muhamad Abdul Fahri,2024-10-03 02:48:40,"Game gila grafiknya bagus banget, gameplay smooth, devnya gk pelit,mana bisa di hp kentang lagi,bisalah kuasai pasar moba global🔥"
Abbad Nabhan,2024-10-03 02:45:03,burik
Aditya Pratama,2024-10-03 02:36:36,"Cukup bagus, cukup ringan, tapi terlalu banyak menggunakan penyimpanan. Redmi 9A ku langsung penuh memorinya. Waktu mainnya masih aman, tapi waktu balik ke menu langsung macet. Baru download berapa resource utama aja udh tembus 4.03 GB"
Yasmien Aisya,2024-10-03 02:30:55,"Menurut ku ini game seru banget aku aja Ampe pensi ml. yah walupun banyak temen ku yang main ml di RL tapi aku suka sama HOK dari grafik, skin,audio, gameplay. Makasih buat semua karyawan di HOK semangat terus untuk game yang lebih baik. Oh ya aku pernah main dan ada rekan tim yang ngetroll maksa main Hero di Lane yang aku dapet tapi pas aku laporin itu dari sistem tidak menemukan kesalahan apapun aku agak kesel jadinya."
wahyu Aji,2024-10-03 02:27:35,Sayang sekali saya akan balik ke game dulu ml sekarang pada suka pindah game sini pada main ga jls beban
johanes maindoka,2024-10-03 01:30:31,Saya tidak suka game ini karena iklan nya menghina mobile legend
Syahid Karbala,2024-10-03 01:18:15,Game penuh dengan bot
L,2024-10-03 01:06:04,"Setelah update M7 banyak terdapat bug yang meresahkan, skin xiao qiao tidak gerak, entrance skin blank, dan matchmaking tidak seimbang. terkadang oramg yang main solo bisa ketemu player yang maen bareng 3/5💀"
FEBRIANSYAH _,2024-10-03 01:05:10,"Macthmaking parah, tim tidak mengerti bermain game moba, dan server terlalu random, itu sangat menyulitkan untuk komunikasi"
Abdul Mutholib,2024-10-03 00:52:51,Grafis sudah bagus
Iksan Fatana,2024-10-03 00:45:37,"Game kont ,Game banyak bot dan darksystem,Maen dari jm 2 pagi ampe jm 8 pgi bukanya naik tp mlh turun padahal w mantan GRANDMASTER B20,tetep di kasih lost.Game banyak BUG nyusahin"
Raden Wijaya,2024-10-03 00:39:46,Ok banget
ARIK SYARIFAH,2024-10-03 00:32:55,Anjrit pada drak sistem semua gem rusak jgn main hok gem rusak main ml aja bro
Mas Aldi,2024-10-03 00:09:05,Makasih hok udah ñgasih pengomtimalan download datanya ..aku akn main hok dan pensi mlbb
Siti Aliah,2024-10-03 00:03:30,Maaf ini game kenapa terus keluar
Jhon Muchammad,2024-10-03 00:03:03,Game buriq
Wijaya,2024-10-03 00:00:51,"Kenapa tiap ada update, data game reset? Itu sangat mengganggu"
Neon D,2024-10-02 23:53:13,Game sampah
Angga Pratama,2024-10-02 23:44:38,Oi babi game lu banyak net yang disuruh download game lu kek bengkoang
Irfan Irwandi11,2024-10-02 23:32:00,Apk yang dsukai pak skibidi yang ter sigma
