userName,at,content
Wida Widia,2024-10-24 05:14:40,luar biasa
GadoGado 39,2024-10-24 05:01:32,bintang 5
Nabila syahdiputri,2024-10-24 05:01:28,"bagus bangett, i love how they're always not giving up to make variable ways supaya kita semua tetep bisa enjoy dan konsisten latihan terus. jujurr ini really improve my english so well! keep up the good work duolingo ❤️"
Ayu Nelda,2024-10-24 04:58:27,bagus untuk seorang pemula
Anggi Tiurma Sihombing,2024-10-24 04:56:46,lumayan menambah kosa kata.
Hafidz Alfarizi,2024-10-24 04:48:20,mantap
ni putu gita santika,2024-10-24 04:38:19,bagus banget
Azian Zain,2024-10-24 04:36:47,Ini menarik karena bagus
Widya Rindiyani,2024-10-24 04:34:04,seru bangett jadi aku bisa bahasa inggris
Jingga Wuisan,2024-10-24 04:27:44,pokoknya the best
Kristine Ade.w.p,2024-10-24 04:27:02,bagus
Aleen Gibran,2024-10-24 04:20:48,seneng banget bisa belajar bhs inggris...🥰
Zakia Aghsilny,2024-10-24 04:12:09,lebih cepet nyangkut
Helgusna Malayanti,2024-10-24 03:16:40,"saya senang belajar di duolingo,sangat membantu ."
Rere Femi3,2024-10-24 03:11:36,"Sekarang speaking nya gk bisa di pake, jdi klo mau bljr mls karena speaking nya gk bisa di gunain, mohon untuk diperbaiki speaking nya"
ais karimatul azizah,2024-10-24 03:09:39,Hai Dou kamu keren!
Assilmi Ayu saifani,2024-10-24 02:59:09,bagus banget
Anita Basuki,2024-10-24 02:56:16,aplikasi keren
Umi Solikah,2024-10-24 02:50:54,belajar menjadi sangat menyenangkan dan mudah
Inayah Fitriyani,2024-10-24 02:48:25,"OMG, apakah kalian mendukung LGBT? di beberapa bagian cerita, kalian menceritakan sepasang pasangan LGBT, itu sangat menjijikkan"
Geoffrey Sutanto,2024-10-24 02:42:20,Sangat membantu untuk belajar bahasa
Declan Wu,2024-10-24 02:41:19,it's fun
anisah taqiyah,2024-10-24 02:39:54,amazing app
Deki Fedex,2024-10-24 02:28:07,aplikasi yg sangat 👍
Nia Titian Dini,2024-10-24 02:27:55,seru dan dapat ilmu
fery barata,2024-10-24 02:08:09,sangat seru walaupun bukan game
Y Lia,2024-10-24 02:07:18,bgus
bahrain indo,2024-10-24 02:05:04,Bagus dan menarik. selain mengerti arti juga belajar mengucapkan
Assifatus Saidah,2024-10-24 01:56:15,the best
Almira,2024-10-24 01:52:45,seruuuuu^^
Lenny dermawati Sianturi,2024-10-24 01:45:18,saya suka cara belajar di duolingo
NAY CAN,2024-10-24 01:42:46,Dulingo itu tidak adil makanya aku kasih bintang 3 karena tidak adil padahal aku mau dapat hati gratis tanggal 25 Oktober malah 5 November aku sangat kesal coba di apdet dah🙂😠
Akio Custom,2024-10-24 01:40:56,recommend buat belajar bahasa asing dengan kemasan yang fun dan mudah dimengerti
arroofi waliyy,2024-10-24 01:40:02,bagus
Pinkan Aulia,2024-10-24 01:39:11,Baguss
Chief Arya,2024-10-24 01:15:07,"sangat memudah kan, tapi jika materi dasar di bahas kaya nya lebih seru contoh kecilnya seperti penggunaan kosa kata a/an...."
Rifa Nurhasanah,2024-10-24 00:55:03,keren
PIKO BUTIK,2024-10-24 00:44:56,Bgus chuy
Sahidah Sahidah,2024-10-24 00:43:00,baguss woiii👊😭
Maria Luvita,2024-10-24 00:41:48,super
Christalyne,2024-10-24 00:38:38,"Bagus, tapi saya rekomendasikan untuk menambah Tagalog"
Amoy garlint,2024-10-24 00:38:05,sangat membantu pagi pemula
Maryam Maskat,2024-10-24 00:38:04,Tokopedia yang bekerjasama dengan TikTok terkesan dan terbukti jujur dalan kinerja nya..spt priduk ok tepat waktu dan memuaskan tentunya👍🏻T O P
Mutia Filza pratiwi,2024-10-24 00:35:49,"Aplikasinya seru dan menarik, saya yang awalnya sama sekali tidak tau bahasa inggris bisa tau sedikit bahasa inggris Terima kasih duolingo sudah menciptakan aplikasi seberguna ini"
Melati Melati,2024-10-24 00:33:38,lucu gemes gambar burung ijo nya wkwkwk
Mirr Mirrr,2024-10-24 00:23:24,bagus
shinta tiresa,2024-10-24 00:21:24,sangat membantu saya belajar online
Vanadia Asyifa,2024-10-24 00:07:13,"Duolingo ni emang seru sih belajar nya, tapi yg kurang tuh kalo belajar kata baru ga di kasih tau, jadi langsung masuk ke pelajaran klo kita ga tau artinya ya ngurang bintang nya. btw aku belajar bahasa Inggris sih lancar soalnya sering nonton film yg bahasa Inggris :)"
eddy febrianto girsang,2024-10-23 23:45:58,good for beginners who don't understand fast listening yet.
Agusdewi12,2024-10-23 23:40:49,"ok lah membantu saya yg tidak bisa bahasa inggris,,tp tolong iklan nya jgn terlalu banyak donk"
anita perwita sari,2024-10-23 23:39:17,sangat bagus
Paulus Corneles,2024-10-23 23:35:51,sangat membantu dalàm belajar bahasa asing. top 👍
Sari Bulan,2024-10-23 23:27:40,good
Nurul Mutia,2024-10-23 23:21:33,Alhamdulillah bisa membantu 🥰🥰
Adhitya Purwaputra,2024-10-23 23:19:37,aplikasi ini sangr bagus karna bermanfaat untuk belajar berbagai bahasa jadi aplikasi ini bagus tapi kalo bisa nyawannya geratisin dong aku kalah terus dalam bermain bahasa Inggris tapi bagus ko
Gracela,2024-10-23 23:10:47,"Runtunan nya kehapus pas lagi bikin akun,tidak memuaskan"
Karaz Serbuk,2024-10-23 23:03:38,"mantan banget ini, sangat mudah untuk belajar"
Ari Tok,2024-10-23 22:57:19,"bagus, tapi mohon di kembangkan dari Indonesia ke bahasa selain Inggris"
Lia Aprilianti,2024-10-23 22:48:07,Bagus banget bisa mengasah otak
Mohammad Nashihul Khair,2024-10-23 22:39:19,great!
MAHASISWA TATABUSANA,2024-10-23 22:34:29,Karena DUOLINGO mengajar kan ku bahasa English dan DUOLINGO menemaniku saat aku lagi bosan terimakasih DUOLINGO
Clarissa Dhea,2024-10-23 22:31:31,bagus banget
Naufal Afkar,2024-10-23 22:27:36,bagus untuk yang mau belajar bahasa apapun
FWL 123,2024-10-23 22:09:33,bagus bangett aplikasinya membantuu
x compass,2024-10-23 21:47:40,mantap
Sumaekah Amin,2024-10-23 21:43:28,"the game makes me smart, but i often answer the questions wrong, i want my heart to be limited but i don't have money."
Wida Yulius,2024-10-23 21:22:37,keren !!
Hakam Fachrudin,2024-10-23 21:21:45,aplikasi yang sangat berguna bagi orang orang yang ingin belajar bahasa :D
Fitra Agung Aulia Rahman,2024-10-23 18:24:11,Love
Mr.G,2024-10-23 17:40:57,bagus buat nambah pengetahuan berbahasa inggris
Listia Ningsih,2024-10-23 17:19:10,aplikasi ini sangat bagus untuk belajar bahasa👍🏻
Arnold Rifaldy,2024-10-23 17:03:47,semoga bisa fasih berbahasa Inggris
Amsy 11,2024-10-23 16:57:41,"Aplikasinya sangat membantu untuk belajar bahasa Asing dengan baik. Cara belajarnya tidak membosankan. Termasuk lengkap bisa belajar listening, writing dan speaking. Pertahankan kualitas aplikasi ini ya. Sangat bermanfaat."
Kaila Nur sahara,2024-10-23 16:37:32,bagus bngttt ..sbgt membantu
Komarul Choir,2024-10-23 16:30:21,Thank you Duolingo
Ahli Gizi,2024-10-23 16:15:35,Apakah duolingo mendukung kegiatan lgbtq/penyuka sesama jenis?!?!?!
nanang bpjs,2024-10-23 16:04:54,"belajar bahasa yang sangat baik. membaca, mendengar dan mengucapkan dituntun dengan baik dan menarik"
Mita Ainun,2024-10-23 16:02:13,terbaik
Mazni luthfiatul Khoiriah,2024-10-23 15:46:01,baik
rafika aulia,2024-10-23 15:29:46,ulangan Inggris saya 100 karna belajar memakai duolingo terima kasih duolinggo😚
Sarina Rina,2024-10-23 15:19:26,sangat membantu untuk belajar bahasa Inggris
Muhammad Ridho Ramadhan,2024-10-23 15:10:23,"Hueeekkk, najis banget sekarang di masukin agenda2 belok"
Nur Cahyani,2024-10-23 15:01:13,500000000 per 10
Kristovel Sinaga,2024-10-23 14:58:41,Belajar yang menyenangkan
Aisah Muttaufiqoh,2024-10-23 14:38:01,"suka banget belajar bahasa inggris tidak midah bosan , karena tampilanya yang lucu"
Putri,2024-10-23 14:33:14,aplikasi babi susah
Raden Sofian,2024-10-23 14:21:47,karna belajar menjadi permainan itu sangat seru
Nayla Salsa,2024-10-23 14:16:53,aplikasi ini sangat sangat bagus sekalii saya sangat suka ini dapat memudah kan kita belajar b inggris dan tidak membosankan
m jo,2024-10-23 14:02:21,very good app
Jorell G.l.,2024-10-23 13:59:19,"aplikasinya bagus, belajar bahasa asing sangat mudah bagi pemula jika di teruskan belajar di sini maka akan semakin pintar bahasa asing"
Rais Rtg,2024-10-23 13:56:47,keren
ummu laila,2024-10-23 13:42:33,"bagus,semenjak belajar di aplikasi duolingo saya lebih tau dan paham pelajaran bahasa inggris"
Alvino Agraprana,2024-10-23 13:37:30,bagusss
Almira Istiqomah,2024-10-23 13:35:54,"Masyarakat Indonesia, sebaiknya jangan mendownload aplikasi ini, karna mengandung unsur LGBT. Lebih perhatikan kembali saat anak anda menggunakan aplikasi ini"
Kirey Mayonie,2024-10-23 13:35:18,bagus bet
Refa Cwantek,2024-10-23 13:31:28,simpel klo bisa
Julius Andreas,2024-10-23 13:30:50,Keren
Calysta Queen Faith,2024-10-23 13:20:57,bagus'
Fahri Cek kb,2024-10-23 13:20:18,semangat terus
fitria hayyuni,2024-10-23 13:14:50,baguusss
Zan,2024-10-23 13:14:43,"The perfect app for learning foreign language, Terimakasih banyak Duolingo, あなたたちは本当に良いです, Aus tiefstem Herzen sage ich: Vielen Dank! Salam dari Indonesia 👋:].."
Milasapitri Pky,2024-10-23 12:58:04,AKU SUKA BANGET SAMA APLIKASI INI KEREN DEH POKOKNYA BISA BELAJAR BERBAGI BAHASA DAN MUDAH BANGET DIPAHAMI 😻😻😻💓💓💓💓💓
Maritza Kaila bernessa,2024-10-23 12:55:37,sedikit doang iklan it's okay
Natan Tan,2024-10-23 12:50:01,aplikasi nya sangat bagus👍
Aji Pandu,2024-10-23 12:49:51,Belajar bahasa Inggris dengan cara yang menyenangkan dan sangat bermanfaat 👍😁
sarhung,2024-10-23 12:42:35,sangat membantu dan menyenangkan
Muhammad Arya Saputra,2024-10-23 12:41:54,Ada beberapa kata yg salah seperti party di artian malah partai
Puput Laning,2024-10-23 12:37:03,Aplikasinya bagus betttt 👍👍❤️❤️tapi pas latihan berbicara ada sedikit ganguan kayak aku udh bicara apa yg di sebut tapi tetap aja slh jadi tlng di perbaiki yah🙏🙏
Najwa Fatimatuz Zahroh,2024-10-23 12:33:39,aplikasi nya bagus bisa belajar bahasa Inggris atau bahasa apapun aku suka aplikasi nya super duper bagus dan aku suka i love it💓
Hasna Khoirunnisa,2024-10-23 12:22:00,bagus bgt
enjel chan,2024-10-23 12:19:26,aplikasi ini sangat bagus untuk di gunakan biar bahasa Inggris kalian bagus dan bisa Pintar pangucapan bahasa Inggris nya kalau kalian lagi pergi ke luar negeri （☆/＞u＜/）
Naiva,2024-10-23 12:16:29,baguss
Deva Pratama,2024-10-23 12:13:54,"sangat buruk, saya mau belajar bahasa rusia kenapa harus banget bahasa Inggris,saya gak terlalu jago bahasa Inggris,ku harap saat belajar bahasa lain tidak harus menggunakan terjemah inggris sekian terima kasih"
Nasir Wahab sanusi,2024-10-23 12:13:00,Im very satisfied
Purna Wati,2024-10-23 12:11:34,very good
sigit purwanto,2024-10-23 12:11:18,sangat bagus
risky saputra,2024-10-23 12:06:05,this app really help me learn new language and other things is really good it made me really motivated to do things I usually don't do
novia Mayasari,2024-10-23 12:05:12,bisa mengajar kan kami dari bahasa inggris dan bahasa lainnya aplikasi ini sangat sangat membantu ketika kita ingin belajar beberapa bahasa
Kori Fitriana,2024-10-23 12:03:40,sangat bagus.. memudahkan untuk belajar bahasa terutama aku belajar bahasa inggris..
Susi ika Lestari,2024-10-23 11:55:55,"excellent we are enjoying to this program, forward and thank you so much"
Aa Aseng,2024-10-23 11:52:36,terimakasih sudah membantu
Jesischa angel,2024-10-23 11:48:30,baguss banget
sopandi saosa,2024-10-23 11:46:34,aku sangat suka sekali. membantuku dalam belajar bahasa inggris.
Yumnaa Yumnaa,2024-10-23 11:41:32,"lbgt haram jgn di download,mana di ulang² lagi"
Joni Harafit,2024-10-23 11:35:02,"Cukup bagus untuk yang mau belajar bahasa Inggris setiap hari, kurangnya yaitu ada beberapa iklan, untuk versi gratis. sangat cocok untuk tingkat dasar hingga menengah. 👍"
Mbah Wiro,2024-10-23 11:35:00,Karena duolingo sangat mengasah kemampuan untuk menjadi lebih pintar di banding malas belajar Dan malas untuk membuka lks pembelajaran/mata pembelajaran & mendownlod nya juga gratis aku kira boong ternyata benar 😊😊😊😊😊
Dina Nul,2024-10-23 11:34:54,mantap
Sarkali Z,2024-10-23 11:34:18,"seru sekaliii, kita bisa mengenal banyak kata dan bahasa"
asfania putri,2024-10-23 11:32:27,Y bgs. Min ny ad unsur lgbt. 🥶👆 🗿
Sudirman,2024-10-23 11:29:31,bagusss untuk pemula
Dea Robi,2024-10-23 11:26:10,sangat bagus untuk aku belajar bahasa yang aku belum bisa
Hilma Mujziah,2024-10-23 11:25:33,aplikasi ini saya beri rating lima karena aplikasi ini sangat membantu saya untuk belajar bahasa inggris
Rumah Cantikminimalis,2024-10-23 11:17:00,Karna aplikasi ini saya bisa bahasa inggris perlahan-lahan sampai lancar
edrosAfresh jac,2024-10-23 11:11:47,"bagus,cuma bisa bilang bagus sangking bagusnya 🥳😋🤗💅🌺🫶💐🫵"
SUPRIADI Adi,2024-10-23 11:07:50,aplikasi yang bagus untuk belajar
Gung Agasthya,2024-10-23 11:02:06,aplikasinya bagus untuk belajar bhs inggris
Uci Cantik,2024-10-23 10:59:48,sangat membantu belajar anak
Risna,2024-10-23 10:58:49,aplikasinya bagus banget buat belajar bahasa asing aku kasih rating lima dehh
Rofi ul Umah,2024-10-23 10:55:15,"terimakasih, apk ini sangat membantu"
Rahmawati 2408,2024-10-23 10:51:31,keren banget
Novira Yuniar,2024-10-23 10:44:39,"Maa syaa Allah, sangat membantu."
Adi Sustika,2024-10-23 10:41:22,aplikasi ini sangat lah seru dan juga bisa belajar banyak bahasa seru banget😆
Reverse Hali,2024-10-23 10:33:12,bagus
Cinta Mustika,2024-10-23 10:29:01,Helpful
Karim Najamudin,2024-10-23 10:24:22,bagus banget🥳
Azel Ergin,2024-10-23 10:17:47,aplikasinya bagus banget
Kit Demal_,2024-10-23 10:15:21,"GK jelas bgt masa pas mau belajar Itu Tiba tiba ""anda sedang offline"" padahal sudah nyalain data"
Siti Roisa,2024-10-23 10:14:39,serius asik bngt plis jngn berbayar 😌
Siti Aminah,2024-10-23 10:12:06,"aplikasi nya bagus bangettt, aku yang tadinya bego bahasa inggris 🗿 jadi lumayan lancar, bisa nih buat presentasi di depan kelas, makasih duolingo🙌🏻"
Lilis Fauziah,2024-10-23 10:10:25,"bagus banget, pelajaran juga dibikin bener-bener semenarik itu"
Citra gLoRy,2024-10-23 10:04:27,"sangat membantu, Terima kasih Duolingo 😍😍😍"
Buat Game Aja,2024-10-23 10:03:30,aplikasi nya keren banget
Aril pratama ramadhan Aril,2024-10-23 09:52:36,seru dan cocok bagi pemula
Dannisa Desi aizura,2024-10-23 09:48:17,sejauh ini seru
Saskia Bantarsari,2024-10-23 09:42:26,bgus membatu.
Mba Sari,2024-10-23 09:38:25,bagus bgt dan aku semakin suka b.inggris😁
"el ,.",2024-10-23 09:30:54,so fun!
ananta berkibar,2024-10-23 09:28:10,I like it to the aplikasi Duolingo. 👍🏽
pendekar Lopez,2024-10-23 08:53:41,aplikasi ini memang sangat bagus untuk belajar pemula
Elmaida Emil,2024-10-23 08:39:45,bagus bgt
Arya Bagas Adiwitya,2024-10-23 08:38:10,"Hi, duolingo Thank you for making this application. Because with this application I can learn English for free and can also learn languages ​​from other countries. The downside is that the ads are too long. But this application really helps me to improve my English skills."
Diwangkara,2024-10-23 08:31:56,"I like this app, Duolingo is very useful for learning different languages, with Duolingo I can learn the language of the language I want to learn even if it is limited to everyday conversation but it is very useful for me, thanks for the author 🙏😁"
Sun Dari,2024-10-23 08:30:45,"saya kasih bintang 4,krn ada sedikit mengandung lgbt,kalo sudah bersih dari unsur lgbt,saya tambah 5 bintang"
Azzam Maimun aly,2024-10-23 08:28:31,"Wow, this app is helping me a lot! Now i can learn many languages on my phone also there are many features, start by learning any letters, speaking, listening and much more. Duolingo is one of good application to learn a new language.🤓"
Lia Lia,2024-10-23 08:24:37,anak jadi bisa bahasa inggris
sakira zane shabana,2024-10-23 08:18:51,sangat baguss makasih ya Alhamdulillah sudah dikit dikit bisa bahasa inggris
Miss Tika,2024-10-23 08:16:17,"bagus untuk latihan, biar lidah ga kaku"
Kamulyan Sekar,2024-10-23 08:13:42,Duolingo bagus aplikasi nya seperti gemes dan sedikit demi sedikit jadi bisa bahasa Inggris
Rizky Rahmadani,2024-10-23 08:12:04,amazing app
Septina Telaumbanua,2024-10-23 08:05:14,saya senang dengan duolingo saya menjadi lebih pintar
Ferman Golla,2024-10-23 08:04:25,awesome
Dyandra Myeshapriatna,2024-10-23 08:04:11,mantapppp
Nendra Reswanda,2024-10-23 08:04:07,sungguh sangat membantu untuk belajar
Bayu Sulaiman,2024-10-23 08:03:12,"TAMBAHKAN SLOT RUNTUTAN PERTEMANAN, GAUSAH DIBATASIN SLOT RUNTUTAN PERTEMANANNYA, SOALNYA AKU PENGEN MASUKIN SESEORANG YANG AKU SUKA BUAT MASUK KE RUNTUTAN PERTEMANAN, ATAU TAMBAHKAN FITUR ""MISI UNTUK YANG TERSAYANG"" KAYAK MISI TEMAN TAPI INI KHUSUS UNTUK PASANGAN, AKU MOHON UNTUK DIBACA!"
Suriadi Pnk,2024-10-23 07:52:01,🫰🫶
Siswanto,2024-10-23 07:48:55,"bagi Anda siapa pun yang ingin bisa berbahasa asing baik itu bahasa Inggris, bahasa china, bahasa Jepang atau bahasa asing lainnya, disinilah tempat yang tepat, dengan sistem yang sederhana mudah dan bisa mendengar ucapan yang benar untuk di ikuti 👍👍"
Anak Setya,2024-10-23 07:48:54,sangat bagus untuk mengenal bahasa baru
Sahrul Bapa,2024-10-23 07:37:45,app yang cocok untuk belajar bahasa.
Siti Tria S.,2024-10-23 07:32:46,very good apk
Mecvix!!,2024-10-23 07:29:26,rawrr
Sabrina Chelsea alzena,2024-10-23 07:07:57,sangat bagus dan mengasah otak
Lulu Mulyasaroh,2024-10-23 06:55:32,"bagus sekali sangat membantu dalam belajar bahasa Inggris, and l like it"
Dhynaa Rosmadinah,2024-10-23 06:35:48,good👍
Sambobi Rpds,2024-10-23 06:16:35,keren
Aristina,2024-10-23 06:13:09,ini berguna buat aku yang masih sekolah di sdn bandar kidul 2 hehe ngomong ngomong aku kelas dua loh
